name,label,source_id,split
image_0000698_crop_0000002.png,1,image_0000698,train
image_0000699_crop_0000001.png,1,image_0000699,train
image_0000699_crop_0000002.png,0,image_0000699,train
image_0000700_crop_0000002.png,1,image_0000700,test
image_0000701_crop_0000001.png,1,image_0000701,train
image_0000701_crop_0000002.png,0,image_0000701,train
image_0000701_crop_0000004.png,1,image_0000701,train
image_0000701_crop_0000005.png,1,image_0000701,train
image_0000701_crop_0000006.png,1,image_0000701,train
image_0000702_crop_0000001.png,0,image_0000702,train
image_0000703_crop_0000001.png,0,image_0000703,train
image_0000703_crop_0000002.png,0,image_0000703,train
image_0000704_crop_0000002.png,0,image_0000704,test
image_0000705_crop_0000001.png,0,image_0000705,train
image_0000705_crop_0000002.png,0,image_0000705,train
image_0000705_crop_0000003.png,0,image_0000705,train
image_0000706_crop_0000001.png,1,image_0000706,test
image_0000706_crop_0000003.png,0,image_0000706,test
image_0000707_crop_0000001.png,0,image_0000707,val
image_0000708_crop_0000002.png,0,image_0000708,test
image_0000709_crop_0000003.png,0,image_0000709,val
image_0000710_crop_0000001.png,1,image_0000710,train
image_0000710_crop_0000002.png,0,image_0000710,train
image_0000711_crop_0000001.png,0,image_0000711,train
image_0000711_crop_0000002.png,0,image_0000711,train
image_0000711_crop_0000003.png,1,image_0000711,train
image_0000712_crop_0000001.png,1,image_0000712,train
image_0000712_crop_0000002.png,1,image_0000712,train
image_0000712_crop_0000003.png,1,image_0000712,train
image_0000712_crop_0000004.png,1,image_0000712,train
image_0000712_crop_0000005.png,0,image_0000712,train
image_0000713_crop_0000001.png,1,image_0000713,train
image_0000713_crop_0000003.png,0,image_0000713,train
image_0000713_crop_0000004.png,0,image_0000713,train
image_0000713_crop_0000005.png,1,image_0000713,train
image_0000713_crop_0000006.png,1,image_0000713,train
image_0000713_crop_0000007.png,0,image_0000713,train
image_0000714_crop_0000001.png,1,image_0000714,train
image_0000716_crop_0000001.png,0,image_0000716,val
image_0000717_crop_0000001.png,1,image_0000717,val
image_0000717_crop_0000002.png,1,image_0000717,val
image_0000717_crop_0000003.png,1,image_0000717,val
image_0000717_crop_0000004.png,1,image_0000717,val
image_0000717_crop_0000005.png,1,image_0000717,val
image_0000717_crop_0000006.png,1,image_0000717,val
image_0000717_crop_0000007.png,0,image_0000717,val
image_0000717_crop_0000009.png,1,image_0000717,val
image_0000718_crop_0000002.png,1,image_0000718,test
image_0000718_crop_0000003.png,0,image_0000718,test
image_0000718_crop_0000004.png,1,image_0000718,test
image_0000718_crop_0000005.png,0,image_0000718,test
image_0000718_crop_0000007.png,1,image_0000718,test
image_0000718_crop_0000008.png,1,image_0000718,test
image_0000718_crop_0000010.png,1,image_0000718,test
image_0000718_crop_0000011.png,1,image_0000718,test
image_0000718_crop_0000012.png,0,image_0000718,test
image_0000718_crop_0000013.png,0,image_0000718,test
image_0000718_crop_0000014.png,0,image_0000718,test
image_0000718_crop_0000015.png,0,image_0000718,test
image_0000718_crop_0000016.png,0,image_0000718,test
image_0000718_crop_0000017.png,1,image_0000718,test
image_0000718_crop_0000018.png,0,image_0000718,test
image_0000718_crop_0000019.png,1,image_0000718,test
image_0000718_crop_0000020.png,1,image_0000718,test
image_0000719_crop_0000001.png,1,image_0000719,train
image_0000719_crop_0000002.png,1,image_0000719,train
image_0000719_crop_0000003.png,1,image_0000719,train
image_0000719_crop_0000004.png,0,image_0000719,train
image_0000719_crop_0000005.png,0,image_0000719,train
image_0000720_crop_0000001.png,1,image_0000720,train
image_0000720_crop_0000002.png,0,image_0000720,train
image_0000721_crop_0000001.png,1,image_0000721,train
image_0000721_crop_0000002.png,1,image_0000721,train
image_0000721_crop_0000003.png,1,image_0000721,train
image_0000721_crop_0000004.png,1,image_0000721,train
image_0000721_crop_0000005.png,0,image_0000721,train
image_0000721_crop_0000006.png,1,image_0000721,train
image_0000721_crop_0000007.png,0,image_0000721,train
image_0000721_crop_0000008.png,1,image_0000721,train
image_0000722_crop_0000001.png,0,image_0000722,train
image_0000722_crop_0000004.png,0,image_0000722,train
image_0000723_crop_0000003.png,0,image_0000723,train
image_0000723_crop_0000005.png,1,image_0000723,train
image_0000723_crop_0000006.png,0,image_0000723,train
image_0000723_crop_0000007.png,1,image_0000723,train
image_0000723_crop_0000008.png,1,image_0000723,train
image_0000724_crop_0000001.png,0,image_0000724,train
image_0000725_crop_0000001.png,1,image_0000725,test
image_0000725_crop_0000002.png,1,image_0000725,test
image_0000725_crop_0000004.png,0,image_0000725,test
image_0000726_crop_0000001.png,1,image_0000726,train
image_0000726_crop_0000002.png,1,image_0000726,train
image_0000726_crop_0000003.png,0,image_0000726,train
image_0000726_crop_0000004.png,1,image_0000726,train
image_0000726_crop_0000005.png,1,image_0000726,train
image_0000726_crop_0000007.png,1,image_0000726,train
image_0000726_crop_0000008.png,1,image_0000726,train
image_0000726_crop_0000009.png,1,image_0000726,train
image_0000726_crop_0000010.png,1,image_0000726,train
image_0000726_crop_0000011.png,0,image_0000726,train
image_0000726_crop_0000012.png,1,image_0000726,train
image_0000726_crop_0000013.png,1,image_0000726,train
image_0000726_crop_0000014.png,0,image_0000726,train
image_0000727_crop_0000001.png,1,image_0000727,val
image_0000728_crop_0000002.png,1,image_0000728,train
image_0000728_crop_0000003.png,1,image_0000728,train
image_0000728_crop_0000004.png,1,image_0000728,train
image_0000728_crop_0000005.png,1,image_0000728,train
image_0000728_crop_0000006.png,0,image_0000728,train
image_0000730_crop_0000002.png,1,image_0000730,test
image_0000731_crop_0000001.png,1,image_0000731,train
image_0000731_crop_0000002.png,0,image_0000731,train
image_0000731_crop_0000003.png,0,image_0000731,train
image_0000732_crop_0000001.png,0,image_0000732,train
image_0000733_crop_0000001.png,1,image_0000733,test
image_0000733_crop_0000002.png,1,image_0000733,test
image_0000733_crop_0000003.png,0,image_0000733,test
image_0000734_crop_0000001.png,0,image_0000734,train
image_0000735_crop_0000001.png,0,image_0000735,train
image_0000735_crop_0000002.png,0,image_0000735,train
image_0000736_crop_0000001.png,0,image_0000736,test
image_0000737_crop_0000001.png,1,image_0000737,train
image_0000737_crop_0000002.png,1,image_0000737,train
image_0000737_crop_0000003.png,1,image_0000737,train
image_0000737_crop_0000004.png,0,image_0000737,train
image_0000739_crop_0000002.png,1,image_0000739,train
image_0000740_crop_0000001.png,0,image_0000740,train
image_0000742_crop_0000001.png,0,image_0000742,train
image_0000744_crop_0000001.png,1,image_0000744,train
image_0000744_crop_0000002.png,1,image_0000744,train
image_0000744_crop_0000003.png,1,image_0000744,train
image_0000744_crop_0000004.png,0,image_0000744,train
image_0000744_crop_0000006.png,1,image_0000744,train
image_0000744_crop_0000007.png,1,image_0000744,train
image_0000744_crop_0000008.png,0,image_0000744,train
image_0000744_crop_0000009.png,1,image_0000744,train
image_0000744_crop_0000010.png,0,image_0000744,train
image_0000744_crop_0000011.png,0,image_0000744,train
image_0000745_crop_0000002.png,0,image_0000745,train
image_0000745_crop_0000003.png,1,image_0000745,train
image_0000745_crop_0000004.png,1,image_0000745,train
image_0000745_crop_0000006.png,1,image_0000745,train
image_0000745_crop_0000008.png,1,image_0000745,train
image_0000745_crop_0000009.png,1,image_0000745,train
image_0000745_crop_0000010.png,0,image_0000745,train
image_0000746_crop_0000003.png,0,image_0000746,val
image_0000746_crop_0000004.png,0,image_0000746,val
image_0000747_crop_0000001.png,1,image_0000747,train
image_0000748_crop_0000001.png,1,image_0000748,train
image_0000748_crop_0000002.png,1,image_0000748,train
image_0000748_crop_0000003.png,1,image_0000748,train
image_0000748_crop_0000004.png,0,image_0000748,train
image_0000748_crop_0000005.png,0,image_0000748,train
image_0000748_crop_0000006.png,0,image_0000748,train
image_0000748_crop_0000008.png,0,image_0000748,train
image_0000749_crop_0000001.png,1,image_0000749,val
image_0000749_crop_0000002.png,1,image_0000749,val
image_0000749_crop_0000003.png,0,image_0000749,val
image_0000750_crop_0000002.png,0,image_0000750,test
image_0000752_crop_0000002.png,1,image_0000752,train
image_0000753_crop_0000002.png,0,image_0000753,train
image_0000753_crop_0000005.png,0,image_0000753,train
image_0000753_crop_0000006.png,0,image_0000753,train
image_0000753_crop_0000007.png,1,image_0000753,train
image_0000754_crop_0000003.png,0,image_0000754,test
image_0000754_crop_0000004.png,1,image_0000754,test
image_0000754_crop_0000005.png,0,image_0000754,test
image_0000755_crop_0000001.png,0,image_0000755,train
image_0000757_crop_0000001.png,1,image_0000757,test
image_0000757_crop_0000002.png,0,image_0000757,test
image_0000757_crop_0000004.png,1,image_0000757,test
image_0000757_crop_0000005.png,1,image_0000757,test
image_0000757_crop_0000006.png,1,image_0000757,test
image_0000759_crop_0000001.png,1,image_0000759,train
image_0000759_crop_0000004.png,0,image_0000759,train
image_0000759_crop_0000005.png,0,image_0000759,train
image_0000760_crop_0000001.png,0,image_0000760,val
image_0000760_crop_0000002.png,1,image_0000760,val
image_0000761_crop_0000001.png,1,image_0000761,train
image_0000761_crop_0000002.png,1,image_0000761,train
image_0000761_crop_0000003.png,0,image_0000761,train
image_0000761_crop_0000004.png,0,image_0000761,train
image_0000761_crop_0000005.png,0,image_0000761,train
image_0000761_crop_0000007.png,1,image_0000761,train
image_0000761_crop_0000008.png,1,image_0000761,train
image_0000761_crop_0000009.png,1,image_0000761,train
image_0000761_crop_0000010.png,1,image_0000761,train
image_0000761_crop_0000011.png,1,image_0000761,train
image_0000761_crop_0000012.png,1,image_0000761,train
image_0000761_crop_0000013.png,1,image_0000761,train
image_0000761_crop_0000014.png,1,image_0000761,train
image_0000761_crop_0000015.png,1,image_0000761,train
image_0000761_crop_0000016.png,1,image_0000761,train
image_0000761_crop_0000017.png,1,image_0000761,train
image_0000761_crop_0000018.png,1,image_0000761,train
image_0000762_crop_0000002.png,1,image_0000762,train
image_0000765_crop_0000001.png,1,image_0000765,train
image_0000765_crop_0000002.png,1,image_0000765,train
image_0000765_crop_0000003.png,0,image_0000765,train
image_0000765_crop_0000004.png,1,image_0000765,train
image_0000765_crop_0000005.png,0,image_0000765,train
image_0000765_crop_0000006.png,1,image_0000765,train
image_0000765_crop_0000007.png,1,image_0000765,train
image_0000766_crop_0000001.png,0,image_0000766,train
image_0000767_crop_0000001.png,1,image_0000767,train
image_0000768_crop_0000001.png,0,image_0000768,train
image_0000768_crop_0000002.png,0,image_0000768,train
image_0000768_crop_0000004.png,1,image_0000768,train
image_0000768_crop_0000005.png,1,image_0000768,train
image_0000768_crop_0000006.png,0,image_0000768,train
image_0000768_crop_0000007.png,0,image_0000768,train
image_0000768_crop_0000008.png,0,image_0000768,train
image_0000769_crop_0000002.png,0,image_0000769,train
image_0000769_crop_0000003.png,0,image_0000769,train
image_0000770_crop_0000001.png,0,image_0000770,train
image_0000771_crop_0000001.png,0,image_0000771,train
image_0000771_crop_0000002.png,0,image_0000771,train
image_0000771_crop_0000003.png,0,image_0000771,train
image_0000771_crop_0000004.png,0,image_0000771,train
image_0000771_crop_0000005.png,0,image_0000771,train
image_0000771_crop_0000006.png,0,image_0000771,train
image_0000772_crop_0000001.png,0,image_0000772,train
image_0000772_crop_0000002.png,0,image_0000772,train
image_0000772_crop_0000004.png,0,image_0000772,train
image_0000773_crop_0000001.png,1,image_0000773,train
image_0000773_crop_0000002.png,1,image_0000773,train
image_0000773_crop_0000003.png,1,image_0000773,train
image_0000774_crop_0000001.png,1,image_0000774,val
image_0000774_crop_0000002.png,1,image_0000774,val
image_0000774_crop_0000003.png,1,image_0000774,val
image_0000775_crop_0000002.png,1,image_0000775,train
image_0000775_crop_0000003.png,1,image_0000775,train
image_0000776_crop_0000001.png,0,image_0000776,train
image_0000777_crop_0000001.png,0,image_0000777,test
image_0000778_crop_0000001.png,0,image_0000778,train
image_0000779_crop_0000001.png,0,image_0000779,test
image_0000779_crop_0000002.png,0,image_0000779,test
image_0000779_crop_0000004.png,0,image_0000779,test
image_0000779_crop_0000005.png,0,image_0000779,test
image_0000779_crop_0000006.png,0,image_0000779,test
image_0000779_crop_0000007.png,0,image_0000779,test
image_0000779_crop_0000009.png,0,image_0000779,test
image_0000779_crop_0000010.png,0,image_0000779,test
image_0000780_crop_0000001.png,1,image_0000780,val
image_0000780_crop_0000002.png,1,image_0000780,val
image_0000780_crop_0000003.png,1,image_0000780,val
image_0000780_crop_0000004.png,0,image_0000780,val
image_0000780_crop_0000006.png,0,image_0000780,val
image_0000780_crop_0000008.png,0,image_0000780,val
image_0000780_crop_0000009.png,0,image_0000780,val
image_0000780_crop_0000010.png,1,image_0000780,val
image_0000781_crop_0000001.png,0,image_0000781,train
image_0000782_crop_0000001.png,0,image_0000782,train
image_0000782_crop_0000003.png,0,image_0000782,train
image_0000782_crop_0000004.png,0,image_0000782,train
image_0000782_crop_0000005.png,1,image_0000782,train
image_0000782_crop_0000006.png,0,image_0000782,train
image_0000783_crop_0000001.png,1,image_0000783,train
image_0000785_crop_0000001.png,0,image_0000785,train
image_0000785_crop_0000002.png,0,image_0000785,train
image_0000785_crop_0000004.png,0,image_0000785,train
image_0000785_crop_0000008.png,1,image_0000785,train
image_0000785_crop_0000009.png,0,image_0000785,train
image_0000796_crop_0000001.png,0,image_0000796,val
image_0000800_crop_0000001.png,0,image_0000800,train
image_0000811_crop_0000003.png,0,image_0000811,train
image_0000824_crop_0000002.png,0,image_0000824,train
image_0000825_crop_0000001.png,0,image_0000825,test
image_0000826_crop_0000001.png,0,image_0000826,test
image_0000832_crop_0000001.png,0,image_0000832,train
image_0000839_crop_0000001.png,0,image_0000839,test
image_0000839_crop_0000002.png,0,image_0000839,test
image_0000873_crop_0000002.png,0,image_0000873,train
image_0000881_crop_0000001.png,0,image_0000881,train
image_0000881_crop_0000003.png,0,image_0000881,train
image_0000886_crop_0000001.png,0,image_0000886,test
image_0000903_crop_0000002.png,0,image_0000903,train
image_0000903_crop_0000003.png,0,image_0000903,train
image_0000907_crop_0000001.png,0,image_0000907,test
image_0000910_crop_0000001.png,0,image_0000910,test
image_0000912_crop_0000001.png,0,image_0000912,test
image_0000920_crop_0000001.png,0,image_0000920,train
image_0000920_crop_0000002.png,0,image_0000920,train
image_0000920_crop_0000003.png,0,image_0000920,train
image_0000920_crop_0000004.png,0,image_0000920,train
image_0000927_crop_0000001.png,1,image_0000927,train
image_0000936_crop_0000001.png,0,image_0000936,val
image_0000936_crop_0000002.png,0,image_0000936,val
image_0000938_crop_0000006.png,1,image_0000938,test
image_0000946_crop_0000001.png,0,image_0000946,train
image_0000946_crop_0000002.png,0,image_0000946,train
image_0000948_crop_0000001.png,1,image_0000948,val
image_0000948_crop_0000002.png,1,image_0000948,val
image_0000948_crop_0000003.png,1,image_0000948,val
image_0000949_crop_0000001.png,0,image_0000949,val
image_0000949_crop_0000002.png,0,image_0000949,val
image_0000953_crop_0000005.png,1,image_0000953,train
image_0000953_crop_0000006.png,1,image_0000953,train
image_0000957_crop_0000001.png,1,image_0000957,train
image_0000957_crop_0000002.png,1,image_0000957,train
image_0000957_crop_0000003.png,1,image_0000957,train
image_0000957_crop_0000004.png,1,image_0000957,train
image_0000957_crop_0000005.png,1,image_0000957,train
image_0000957_crop_0000006.png,1,image_0000957,train
image_0000957_crop_0000007.png,1,image_0000957,train
image_0000957_crop_0000008.png,1,image_0000957,train
image_0000957_crop_0000009.png,1,image_0000957,train
image_0000957_crop_0000010.png,1,image_0000957,train
image_0000957_crop_0000011.png,1,image_0000957,train
image_0000957_crop_0000012.png,1,image_0000957,train
image_0000958_crop_0000001.png,0,image_0000958,train
image_0000958_crop_0000002.png,0,image_0000958,train
image_0000960_crop_0000001.png,0,image_0000960,train
image_0000960_crop_0000003.png,0,image_0000960,train
image_0000967_crop_0000001.png,1,image_0000967,train
image_0000967_crop_0000002.png,1,image_0000967,train
image_0000967_crop_0000003.png,1,image_0000967,train
image_0000975_crop_0000001.png,1,image_0000975,train
image_0000975_crop_0000002.png,1,image_0000975,train
image_0000975_crop_0000003.png,1,image_0000975,train
image_0000975_crop_0000004.png,1,image_0000975,train
image_0000975_crop_0000005.png,1,image_0000975,train
image_0000975_crop_0000006.png,1,image_0000975,train
image_0000977_crop_0000001.png,0,image_0000977,test
image_0000977_crop_0000002.png,0,image_0000977,test
image_0000977_crop_0000003.png,0,image_0000977,test
image_0000977_crop_0000004.png,0,image_0000977,test
image_0000977_crop_0000005.png,0,image_0000977,test
image_0000981_crop_0000004.png,1,image_0000981,test
image_0000982_crop_0000001.png,0,image_0000982,train
image_0000982_crop_0000002.png,0,image_0000982,train
image_0000983_crop_0000001.png,1,image_0000983,train
image_0000983_crop_0000002.png,1,image_0000983,train
image_0000983_crop_0000003.png,1,image_0000983,train
image_0000983_crop_0000004.png,1,image_0000983,train
image_0000983_crop_0000005.png,1,image_0000983,train
image_0000983_crop_0000006.png,1,image_0000983,train
image_0000984_crop_0000001.png,0,image_0000984,train
image_0000984_crop_0000002.png,0,image_0000984,train
image_0000987_crop_0000001.png,1,image_0000987,train
image_0000987_crop_0000002.png,1,image_0000987,train
image_0000987_crop_0000003.png,1,image_0000987,train
image_0000987_crop_0000004.png,1,image_0000987,train
image_0000987_crop_0000005.png,1,image_0000987,train
image_0000987_crop_0000006.png,1,image_0000987,train
image_0000987_crop_0000007.png,1,image_0000987,train
image_0000987_crop_0000008.png,1,image_0000987,train
image_0000987_crop_0000009.png,1,image_0000987,train
image_0000987_crop_0000010.png,1,image_0000987,train
image_0000987_crop_0000011.png,1,image_0000987,train
image_0000987_crop_0000012.png,1,image_0000987,train
image_0000987_crop_0000013.png,1,image_0000987,train
image_0000987_crop_0000014.png,1,image_0000987,train
image_0000987_crop_0000015.png,1,image_0000987,train
image_0000987_crop_0000016.png,1,image_0000987,train
image_0000987_crop_0000017.png,1,image_0000987,train
image_0000987_crop_0000018.png,1,image_0000987,train
image_0000987_crop_0000019.png,1,image_0000987,train
image_0000987_crop_0000020.png,1,image_0000987,train
image_0000987_crop_0000021.png,1,image_0000987,train
image_0000987_crop_0000022.png,1,image_0000987,train
image_0000987_crop_0000023.png,1,image_0000987,train
image_0000987_crop_0000024.png,1,image_0000987,train
image_0000987_crop_0000025.png,1,image_0000987,train
image_0000987_crop_0000026.png,1,image_0000987,train
image_0000987_crop_0000027.png,1,image_0000987,train
image_0000987_crop_0000028.png,1,image_0000987,train
image_0000987_crop_0000029.png,1,image_0000987,train
image_0000987_crop_0000030.png,1,image_0000987,train
image_0000987_crop_0000031.png,1,image_0000987,train
image_0000987_crop_0000032.png,1,image_0000987,train
image_0000987_crop_0000033.png,1,image_0000987,train
image_0000987_crop_0000034.png,1,image_0000987,train
image_0000987_crop_0000035.png,1,image_0000987,train
image_0000987_crop_0000036.png,1,image_0000987,train
image_0000987_crop_0000037.png,1,image_0000987,train
image_0000987_crop_0000038.png,1,image_0000987,train
image_0000987_crop_0000039.png,1,image_0000987,train
image_0000987_crop_0000040.png,1,image_0000987,train
image_0000987_crop_0000041.png,1,image_0000987,train
image_0000987_crop_0000042.png,1,image_0000987,train
image_0000987_crop_0000043.png,1,image_0000987,train
image_0000987_crop_0000044.png,1,image_0000987,train
image_0000987_crop_0000046.png,1,image_0000987,train
image_0000987_crop_0000047.png,1,image_0000987,train
image_0000987_crop_0000048.png,1,image_0000987,train
image_0000990_crop_0000001.png,1,image_0000990,train
image_0000990_crop_0000002.png,1,image_0000990,train
image_0000990_crop_0000003.png,1,image_0000990,train
image_0000990_crop_0000004.png,1,image_0000990,train
image_0000995_crop_0000001.png,1,image_0000995,train
image_0000995_crop_0000002.png,1,image_0000995,train
image_0000996_crop_0000001.png,0,image_0000996,train
image_0000996_crop_0000002.png,0,image_0000996,train
image_0000996_crop_0000003.png,0,image_0000996,train
image_0000999_crop_0000001.png,1,image_0000999,train
image_0000999_crop_0000002.png,1,image_0000999,train
image_0000999_crop_0000003.png,1,image_0000999,train
image_0000999_crop_0000004.png,1,image_0000999,train
image_0000999_crop_0000005.png,1,image_0000999,train
image_0000999_crop_0000006.png,1,image_0000999,train
image_0000999_crop_0000007.png,1,image_0000999,train
image_0000999_crop_0000008.png,1,image_0000999,train
image_0000999_crop_0000009.png,1,image_0000999,train
image_0000999_crop_0000010.png,1,image_0000999,train
image_0000999_crop_0000011.png,1,image_0000999,train
image_0000999_crop_0000012.png,1,image_0000999,train
image_0000999_crop_0000013.png,1,image_0000999,train
image_0000999_crop_0000014.png,1,image_0000999,train
image_0000999_crop_0000015.png,1,image_0000999,train
image_0000999_crop_0000016.png,1,image_0000999,train
image_0000999_crop_0000017.png,1,image_0000999,train
image_0000999_crop_0000018.png,1,image_0000999,train
image_0000999_crop_0000019.png,1,image_0000999,train
image_0000999_crop_0000020.png,1,image_0000999,train
image_0000999_crop_0000021.png,1,image_0000999,train
image_0001000_crop_0000002.png,1,image_0001000,train
image_0001000_crop_0000003.png,1,image_0001000,train
image_0001001_crop_0000001.png,0,image_0001001,train
image_0001001_crop_0000002.png,0,image_0001001,train
image_0001007_crop_0000002.png,1,image_0001007,train
image_0001007_crop_0000003.png,1,image_0001007,train
image_0001008_crop_0000005.png,0,image_0001008,train
image_0001008_crop_0000006.png,0,image_0001008,train
image_0001009_crop_0000001.png,1,image_0001009,train
image_0001010_crop_0000001.png,1,image_0001010,train
image_0001010_crop_0000002.png,1,image_0001010,train
image_0001010_crop_0000003.png,1,image_0001010,train
image_0001010_crop_0000004.png,1,image_0001010,train
image_0001010_crop_0000005.png,1,image_0001010,train
image_0001010_crop_0000006.png,1,image_0001010,train
image_0001010_crop_0000007.png,1,image_0001010,train
image_0001010_crop_0000008.png,1,image_0001010,train
image_0001010_crop_0000009.png,1,image_0001010,train
image_0001010_crop_0000010.png,1,image_0001010,train
image_0001010_crop_0000011.png,1,image_0001010,train
image_0001010_crop_0000012.png,1,image_0001010,train
image_0001010_crop_0000013.png,1,image_0001010,train
image_0001010_crop_0000014.png,1,image_0001010,train
image_0001010_crop_0000015.png,1,image_0001010,train
image_0001010_crop_0000016.png,1,image_0001010,train
image_0001010_crop_0000017.png,1,image_0001010,train
image_0001012_crop_0000001.png,1,image_0001012,val
image_0001012_crop_0000002.png,1,image_0001012,val
image_0001012_crop_0000003.png,1,image_0001012,val
image_0001012_crop_0000004.png,1,image_0001012,val
image_0001012_crop_0000005.png,1,image_0001012,val
image_0001013_crop_0000001.png,1,image_0001013,val
image_0001013_crop_0000002.png,1,image_0001013,val
image_0001017_crop_0000001.png,1,image_0001017,test
image_0001020_crop_0000001.png,1,image_0001020,train
image_0001020_crop_0000002.png,1,image_0001020,train
image_0001020_crop_0000003.png,1,image_0001020,train
image_0001020_crop_0000004.png,1,image_0001020,train
image_0001020_crop_0000005.png,1,image_0001020,train
image_0001020_crop_0000006.png,1,image_0001020,train
image_0001020_crop_0000007.png,1,image_0001020,train
image_0001020_crop_0000008.png,1,image_0001020,train
image_0001020_crop_0000009.png,1,image_0001020,train
image_0001020_crop_0000010.png,1,image_0001020,train
image_0001020_crop_0000011.png,1,image_0001020,train
image_0001020_crop_0000012.png,1,image_0001020,train
image_0001020_crop_0000013.png,1,image_0001020,train
image_0001020_crop_0000014.png,1,image_0001020,train
image_0001020_crop_0000015.png,1,image_0001020,train
image_0001020_crop_0000016.png,1,image_0001020,train
image_0001020_crop_0000017.png,1,image_0001020,train
image_0001020_crop_0000020.png,1,image_0001020,train
image_0001020_crop_0000021.png,1,image_0001020,train
image_0001020_crop_0000022.png,1,image_0001020,train
image_0001021_crop_0000001.png,1,image_0001021,train
image_0001022_crop_0000002.png,1,image_0001022,train
image_0001022_crop_0000003.png,1,image_0001022,train
image_0001022_crop_0000004.png,1,image_0001022,train
image_0001022_crop_0000005.png,1,image_0001022,train
image_0001031_crop_0000001.png,0,image_0001031,train
image_0001031_crop_0000002.png,0,image_0001031,train
image_0001031_crop_0000003.png,0,image_0001031,train
image_0001031_crop_0000004.png,0,image_0001031,train
image_0001034_crop_0000001.png,1,image_0001034,train
image_0001034_crop_0000003.png,1,image_0001034,train
image_0001034_crop_0000004.png,1,image_0001034,train
image_0001034_crop_0000005.png,1,image_0001034,train
image_0001034_crop_0000006.png,1,image_0001034,train
image_0001034_crop_0000007.png,1,image_0001034,train
image_0001034_crop_0000008.png,1,image_0001034,train
image_0001034_crop_0000009.png,1,image_0001034,train
image_0001045_crop_0000001.png,1,image_0001045,train
image_0001045_crop_0000002.png,1,image_0001045,train
image_0001045_crop_0000003.png,1,image_0001045,train
image_0001049_crop_0000001.png,1,image_0001049,train
image_0001049_crop_0000002.png,1,image_0001049,train
image_0001049_crop_0000003.png,1,image_0001049,train
image_0001051_crop_0000001.png,1,image_0001051,train
image_0001051_crop_0000002.png,1,image_0001051,train
image_0001051_crop_0000004.png,1,image_0001051,train
image_0001051_crop_0000005.png,1,image_0001051,train
image_0001051_crop_0000006.png,1,image_0001051,train
image_0001051_crop_0000007.png,1,image_0001051,train
image_0001051_crop_0000008.png,1,image_0001051,train
image_0001051_crop_0000009.png,1,image_0001051,train
image_0001051_crop_0000010.png,1,image_0001051,train
image_0001051_crop_0000012.png,1,image_0001051,train
image_0001053_crop_0000001.png,1,image_0001053,val
image_0001059_crop_0000001.png,1,image_0001059,train
image_0001060_crop_0000001.png,1,image_0001060,train
image_0001060_crop_0000002.png,1,image_0001060,train
image_0001060_crop_0000003.png,1,image_0001060,train
image_0001060_crop_0000004.png,1,image_0001060,train
image_0001060_crop_0000005.png,1,image_0001060,train
image_0001060_crop_0000006.png,1,image_0001060,train
image_0001060_crop_0000007.png,1,image_0001060,train
image_0001060_crop_0000008.png,1,image_0001060,train
image_0001060_crop_0000009.png,1,image_0001060,train
image_0001063_crop_0000001.png,1,image_0001063,train
image_0001063_crop_0000002.png,1,image_0001063,train
image_0001063_crop_0000003.png,1,image_0001063,train
image_0001063_crop_0000004.png,1,image_0001063,train
image_0001063_crop_0000007.png,0,image_0001063,train
image_0001063_crop_0000008.png,1,image_0001063,train
image_0001063_crop_0000009.png,1,image_0001063,train
image_0001063_crop_0000010.png,0,image_0001063,train
image_0001063_crop_0000011.png,0,image_0001063,train
image_0001063_crop_0000012.png,1,image_0001063,train
image_0001064_crop_0000001.png,1,image_0001064,train
image_0001064_crop_0000002.png,1,image_0001064,train
image_0001064_crop_0000003.png,1,image_0001064,train
image_0001064_crop_0000004.png,1,image_0001064,train
image_0001064_crop_0000005.png,1,image_0001064,train
image_0001066_crop_0000001.png,0,image_0001066,train
image_0001066_crop_0000002.png,0,image_0001066,train
image_0001066_crop_0000003.png,0,image_0001066,train
image_0001066_crop_0000004.png,0,image_0001066,train
image_0001066_crop_0000005.png,0,image_0001066,train
image_0001066_crop_0000006.png,0,image_0001066,train
image_0001066_crop_0000007.png,0,image_0001066,train
image_0001066_crop_0000008.png,0,image_0001066,train
image_0001066_crop_0000009.png,0,image_0001066,train
image_0001066_crop_0000010.png,0,image_0001066,train
image_0001066_crop_0000011.png,0,image_0001066,train
image_0001068_crop_0000001.png,0,image_0001068,test
image_0001068_crop_0000003.png,0,image_0001068,test
image_0001069_crop_0000001.png,0,image_0001069,test
image_0001069_crop_0000002.png,0,image_0001069,test
image_0001069_crop_0000003.png,0,image_0001069,test
image_0001069_crop_0000004.png,1,image_0001069,test
image_0001069_crop_0000005.png,1,image_0001069,test
image_0001070_crop_0000003.png,0,image_0001070,train
image_0001070_crop_0000004.png,0,image_0001070,train
image_0001070_crop_0000006.png,1,image_0001070,train
image_0001070_crop_0000007.png,1,image_0001070,train
image_0001070_crop_0000008.png,1,image_0001070,train
image_0001070_crop_0000009.png,1,image_0001070,train
image_0001070_crop_0000010.png,1,image_0001070,train
image_0001070_crop_0000011.png,1,image_0001070,train
image_0001070_crop_0000012.png,1,image_0001070,train
image_0001070_crop_0000013.png,1,image_0001070,train
image_0001071_crop_0000003.png,0,image_0001071,train
image_0001071_crop_0000005.png,1,image_0001071,train
