image_name,slice_index,keep
image_0000653_crop_0000001.png,3,1
image_0000653_crop_0000001.png,4,1
image_0000653_crop_0000002.png,1,1
image_0000653_crop_0000002.png,2,1
image_0000653_crop_0000002.png,3,1
image_0000655_crop_0000001.png,1,1
image_0000655_crop_0000001.png,2,1
image_0000656_crop_0000001.png,1,1
image_0000656_crop_0000001.png,2,1
image_0000656_crop_0000002.png,1,1
image_0000656_crop_0000002.png,2,1
image_0000657_crop_0000002.png,1,1
image_0000657_crop_0000002.png,2,1
image_0000657_crop_0000002.png,3,1
image_0000657_crop_0000002.png,4,1
image_0000657_crop_0000002.png,5,1
image_0000657_crop_0000003.png,1,1
image_0000657_crop_0000003.png,2,0
image_0000657_crop_0000004.png,1,1
image_0000657_crop_0000004.png,2,1
image_0000657_crop_0000004.png,3,1
image_0000657_crop_0000004.png,4,1
image_0000657_crop_0000004.png,5,1
image_0000657_crop_0000004.png,6,1
image_0000657_crop_0000004.png,7,1
image_0000657_crop_0000004.png,8,1
image_0000657_crop_0000004.png,9,1
image_0000659_crop_0000001.png,1,1
image_0000659_crop_0000001.png,2,1
image_0000659_crop_0000002.png,1,1
image_0000659_crop_0000002.png,2,1
image_0000660_crop_0000001.png,1,1
image_0000660_crop_0000001.png,2,1
image_0000660_crop_0000001.png,3,1
image_0000660_crop_0000002.png,1,1
image_0000660_crop_0000002.png,2,1
image_0000660_crop_0000002.png,3,1
image_0000661_crop_0000001.png,1,1
image_0000661_crop_0000001.png,2,1
image_0000661_crop_0000001.png,3,1
image_0000661_crop_0000001.png,4,1
image_0000661_crop_0000002.png,1,0
image_0000661_crop_0000002.png,2,0
image_0000662_crop_0000001.png,1,0
image_0000662_crop_0000001.png,2,0
image_0000665_crop_0000001.png,1,1
image_0000665_crop_0000001.png,2,1
image_0000665_crop_0000003.png,1,1
image_0000665_crop_0000003.png,2,1
image_0000665_crop_0000004.png,1,1
image_0000665_crop_0000004.png,2,1
image_0000673_crop_0000001.png,1,1
image_0000673_crop_0000001.png,2,1
image_0000673_crop_0000002.png,1,1
image_0000673_crop_0000002.png,2,1
image_0000673_crop_0000003.png,1,0
image_0000673_crop_0000003.png,2,0
image_0000673_crop_0000004.png,1,0
image_0000673_crop_0000004.png,2,0
image_0000673_crop_0000006.png,1,1
image_0000673_crop_0000006.png,2,1
image_0000673_crop_0000006.png,3,0
image_0000673_crop_0000006.png,4,0
image_0000673_crop_0000006.png,5,1
image_0000673_crop_0000006.png,6,1
image_0000673_crop_0000006.png,7,1
image_0000673_crop_0000006.png,8,1
image_0000673_crop_0000006.png,9,1
image_0000673_crop_0000007.png,1,1
image_0000673_crop_0000007.png,2,1
image_0000673_crop_0000007.png,3,0
image_0000673_crop_0000007.png,4,0
image_0000673_crop_0000007.png,5,0
image_0000673_crop_0000007.png,6,0
image_0000673_crop_0000007.png,7,0
image_0000673_crop_0000007.png,8,1
image_0000673_crop_0000007.png,9,1
image_0000673_crop_0000007.png,10,1
image_0000673_crop_0000008.png,1,0
image_0000673_crop_0000008.png,2,0
image_0000673_crop_0000008.png,3,0
image_0000673_crop_0000010.png,1,0
image_0000673_crop_0000010.png,2,0
image_0000675_crop_0000001.png,1,1
image_0000675_crop_0000001.png,2,1
image_0000675_crop_0000001.png,3,1
image_0000675_crop_0000001.png,4,1
image_0000675_crop_0000001.png,5,1
image_0000675_crop_0000005.png,1,1
image_0000675_crop_0000005.png,2,1
image_0000675_crop_0000005.png,3,1
image_0000675_crop_0000006.png,1,1
image_0000675_crop_0000006.png,2,1
image_0000675_crop_0000007.png,1,1
image_0000675_crop_0000007.png,2,1
image_0000675_crop_0000007.png,3,1
image_0000675_crop_0000007.png,4,1
image_0000675_crop_0000008.png,1,1
image_0000675_crop_0000008.png,2,1
image_0000683_crop_0000003.png,1,1
image_0000683_crop_0000003.png,2,1
image_0000683_crop_0000004.png,1,1
image_0000683_crop_0000004.png,2,1
image_0000683_crop_0000004.png,3,1
image_0000683_crop_0000004.png,4,1
image_0000683_crop_0000004.png,5,1
image_0000684_crop_0000001.png,1,1
image_0000684_crop_0000001.png,2,1
image_0000684_crop_0000001.png,3,1
image_0000688_crop_0000001.png,1,1
image_0000688_crop_0000001.png,2,1
image_0000688_crop_0000001.png,3,1
image_0000688_crop_0000002.png,1,1
image_0000688_crop_0000002.png,2,1
image_0000688_crop_0000003.png,1,1
image_0000688_crop_0000003.png,2,1
image_0000688_crop_0000003.png,3,1
image_0000688_crop_0000004.png,1,1
image_0000688_crop_0000004.png,2,1
image_0000688_crop_0000004.png,3,1
image_0000688_crop_0000004.png,4,1
image_0000688_crop_0000004.png,5,1
image_0000688_crop_0000004.png,6,1
image_0000690_crop_0000001.png,1,1
image_0000690_crop_0000001.png,2,1
image_0000691_crop_0000003.png,1,1
image_0000691_crop_0000003.png,2,1
image_0000691_crop_0000004.png,1,0
image_0000691_crop_0000004.png,2,0
image_0000692_crop_0000002.png,1,0
image_0000692_crop_0000002.png,2,0
image_0000692_crop_0000002.png,3,0
image_0000692_crop_0000002.png,4,0
image_0000692_crop_0000002.png,5,0
image_0000692_crop_0000002.png,6,0
image_0000692_crop_0000002.png,7,0
image_0000692_crop_0000007.png,1,1
image_0000692_crop_0000007.png,2,1
image_0000693_crop_0000002.png,1,1
image_0000693_crop_0000002.png,2,1
image_0000694_crop_0000001.png,1,1
image_0000694_crop_0000001.png,2,1
image_0000694_crop_0000002.png,1,1
image_0000694_crop_0000002.png,2,1
image_0000694_crop_0000003.png,1,1
image_0000694_crop_0000003.png,2,1
image_0000694_crop_0000004.png,1,1
image_0000694_crop_0000004.png,2,1
image_0000694_crop_0000006.png,1,1
image_0000694_crop_0000006.png,2,1
image_0000699_crop_0000001.png,1,1
image_0000699_crop_0000001.png,2,1
image_0000701_crop_0000001.png,1,1
image_0000701_crop_0000001.png,2,1
image_0000701_crop_0000001.png,3,1
image_0000701_crop_0000004.png,1,1
image_0000701_crop_0000004.png,2,1
image_0000711_crop_0000003.png,1,0
image_0000711_crop_0000003.png,2,0
image_0000711_crop_0000003.png,3,0
image_0000712_crop_0000001.png,1,1
image_0000712_crop_0000001.png,2,1
image_0000712_crop_0000001.png,3,1
image_0000712_crop_0000001.png,4,1
image_0000712_crop_0000002.png,1,1
image_0000712_crop_0000002.png,2,1
image_0000712_crop_0000002.png,3,1
image_0000712_crop_0000003.png,1,1
image_0000712_crop_0000003.png,2,1
image_0000712_crop_0000005.png,1,1
image_0000712_crop_0000005.png,2,1
image_0000712_crop_0000005.png,3,1
image_0000712_crop_0000005.png,4,1
image_0000713_crop_0000001.png,1,0
image_0000713_crop_0000001.png,2,0
image_0000713_crop_0000001.png,3,0
image_0000713_crop_0000001.png,4,0
image_0000713_crop_0000001.png,5,0
image_0000713_crop_0000001.png,6,0
image_0000713_crop_0000001.png,7,0
image_0000713_crop_0000001.png,8,0
image_0000713_crop_0000001.png,9,0
image_0000713_crop_0000001.png,10,0
image_0000713_crop_0000001.png,11,0
image_0000713_crop_0000005.png,1,1
image_0000713_crop_0000005.png,2,1
image_0000713_crop_0000005.png,3,1
image_0000713_crop_0000006.png,1,1
image_0000713_crop_0000006.png,2,1
image_0000713_crop_0000006.png,3,1
image_0000713_crop_0000007.png,1,1
image_0000713_crop_0000007.png,2,1
image_0000713_crop_0000007.png,3,1
image_0000713_crop_0000007.png,4,1
image_0000714_crop_0000001.png,1,0
image_0000714_crop_0000001.png,2,0
image_0000719_crop_0000001.png,1,0
image_0000719_crop_0000001.png,2,0
image_0000719_crop_0000003.png,1,0
image_0000719_crop_0000003.png,2,0
image_0000719_crop_0000003.png,3,0
image_0000719_crop_0000003.png,4,0
image_0000719_crop_0000004.png,1,0
image_0000719_crop_0000004.png,2,0
image_0000721_crop_0000002.png,1,1
image_0000721_crop_0000002.png,2,1
image_0000721_crop_0000004.png,1,1
image_0000721_crop_0000004.png,2,1
image_0000722_crop_0000001.png,1,1
image_0000722_crop_0000001.png,2,1
image_0000722_crop_0000004.png,1,1
image_0000722_crop_0000004.png,2,1
image_0000723_crop_0000005.png,1,0
image_0000723_crop_0000005.png,2,0
image_0000723_crop_0000006.png,1,1
image_0000723_crop_0000006.png,2,1
image_0000723_crop_0000007.png,1,0
image_0000723_crop_0000007.png,2,0
image_0000723_crop_0000008.png,1,0
image_0000723_crop_0000008.png,2,0
image_0000723_crop_0000008.png,3,0
image_0000723_crop_0000008.png,4,0
image_0000726_crop_0000001.png,1,1
image_0000726_crop_0000001.png,2,1
image_0000726_crop_0000001.png,3,1
image_0000726_crop_0000001.png,4,1
image_0000726_crop_0000001.png,5,1
image_0000726_crop_0000001.png,6,1
image_0000726_crop_0000002.png,1,1
image_0000726_crop_0000002.png,2,1
image_0000726_crop_0000002.png,3,1
image_0000726_crop_0000002.png,4,1
image_0000726_crop_0000003.png,1,1
image_0000726_crop_0000003.png,2,1
image_0000726_crop_0000003.png,3,1
image_0000726_crop_0000003.png,4,1
image_0000726_crop_0000004.png,1,0
image_0000726_crop_0000004.png,2,1
image_0000726_crop_0000005.png,1,1
image_0000726_crop_0000005.png,2,1
image_0000726_crop_0000008.png,1,1
image_0000726_crop_0000008.png,2,1
image_0000726_crop_0000008.png,3,1
image_0000726_crop_0000008.png,4,1
image_0000726_crop_0000008.png,5,0
image_0000726_crop_0000008.png,6,0
image_0000726_crop_0000009.png,1,1
image_0000726_crop_0000009.png,2,1
image_0000726_crop_0000009.png,3,1
image_0000726_crop_0000009.png,4,1
image_0000726_crop_0000009.png,5,1
image_0000726_crop_0000010.png,1,1
image_0000726_crop_0000010.png,2,1
image_0000726_crop_0000010.png,3,0
image_0000726_crop_0000011.png,1,1
image_0000726_crop_0000011.png,2,1
image_0000726_crop_0000011.png,3,1
image_0000726_crop_0000013.png,1,1
image_0000726_crop_0000013.png,2,1
image_0000726_crop_0000013.png,3,1
image_0000726_crop_0000013.png,4,1
image_0000728_crop_0000003.png,1,0
image_0000728_crop_0000003.png,2,0
image_0000728_crop_0000004.png,1,1
image_0000728_crop_0000004.png,2,1
image_0000728_crop_0000005.png,1,1
image_0000728_crop_0000005.png,2,1
image_0000728_crop_0000006.png,1,1
image_0000728_crop_0000006.png,2,1
image_0000728_crop_0000006.png,3,1
image_0000731_crop_0000001.png,1,0
image_0000731_crop_0000001.png,2,0
image_0000731_crop_0000001.png,3,0
image_0000731_crop_0000001.png,4,0
image_0000731_crop_0000001.png,5,0
image_0000731_crop_0000001.png,6,0
image_0000731_crop_0000001.png,7,0
image_0000731_crop_0000001.png,8,0
image_0000731_crop_0000001.png,9,0
image_0000731_crop_0000001.png,10,0
image_0000731_crop_0000001.png,11,0
image_0000731_crop_0000001.png,12,0
image_0000731_crop_0000001.png,13,0
image_0000731_crop_0000002.png,1,1
image_0000731_crop_0000002.png,2,1
image_0000731_crop_0000002.png,3,1
image_0000731_crop_0000002.png,4,1
image_0000731_crop_0000002.png,5,1
image_0000731_crop_0000003.png,1,1
image_0000731_crop_0000003.png,2,1
image_0000735_crop_0000001.png,1,0
image_0000735_crop_0000001.png,2,1
image_0000735_crop_0000001.png,3,1
image_0000735_crop_0000002.png,1,1
image_0000735_crop_0000002.png,2,1
image_0000737_crop_0000001.png,1,1
image_0000737_crop_0000001.png,2,1
image_0000737_crop_0000001.png,3,1
image_0000737_crop_0000001.png,4,1
image_0000737_crop_0000002.png,1,1
image_0000737_crop_0000002.png,2,1
image_0000737_crop_0000002.png,3,1
image_0000737_crop_0000002.png,4,1
image_0000737_crop_0000002.png,5,0
image_0000737_crop_0000002.png,6,1
image_0000737_crop_0000003.png,1,1
image_0000737_crop_0000003.png,2,1
image_0000737_crop_0000003.png,3,1
image_0000737_crop_0000003.png,4,1
image_0000737_crop_0000004.png,1,1
image_0000737_crop_0000004.png,2,1
image_0000737_crop_0000004.png,3,1
image_0000737_crop_0000004.png,4,0
image_0000739_crop_0000002.png,1,1
image_0000739_crop_0000002.png,2,1
image_0000744_crop_0000001.png,1,1
image_0000744_crop_0000001.png,2,1
image_0000744_crop_0000002.png,1,1
image_0000744_crop_0000002.png,2,1
image_0000744_crop_0000002.png,3,1
image_0000744_crop_0000004.png,1,1
image_0000744_crop_0000004.png,2,1
image_0000744_crop_0000007.png,1,1
image_0000744_crop_0000007.png,2,1
image_0000744_crop_0000009.png,1,1
image_0000744_crop_0000009.png,2,1
image_0000744_crop_0000011.png,1,1
image_0000744_crop_0000011.png,2,1
image_0000745_crop_0000003.png,1,1
image_0000745_crop_0000003.png,2,1
image_0000745_crop_0000003.png,3,1
image_0000745_crop_0000003.png,4,1
image_0000745_crop_0000004.png,1,0
image_0000745_crop_0000004.png,2,0
image_0000745_crop_0000006.png,1,1
image_0000745_crop_0000006.png,2,0
image_0000745_crop_0000008.png,1,1
image_0000745_crop_0000008.png,2,1
image_0000745_crop_0000008.png,3,1
image_0000745_crop_0000008.png,4,1
image_0000745_crop_0000009.png,1,1
image_0000745_crop_0000009.png,2,1
image_0000745_crop_0000010.png,1,1
image_0000745_crop_0000010.png,2,1
image_0000747_crop_0000001.png,1,1
image_0000747_crop_0000001.png,2,1
image_0000747_crop_0000001.png,3,1
image_0000748_crop_0000001.png,1,0
image_0000748_crop_0000001.png,2,1
image_0000748_crop_0000001.png,3,1
image_0000748_crop_0000002.png,1,1
image_0000748_crop_0000002.png,2,1
image_0000748_crop_0000008.png,1,0
image_0000748_crop_0000008.png,2,0
image_0000753_crop_0000002.png,1,0
image_0000753_crop_0000002.png,2,0
image_0000753_crop_0000006.png,1,1
image_0000753_crop_0000006.png,2,1
image_0000753_crop_0000006.png,3,1
image_0000753_crop_0000007.png,1,1
image_0000753_crop_0000007.png,2,1
image_0000759_crop_0000005.png,1,1
image_0000759_crop_0000005.png,2,1
image_0000761_crop_0000001.png,1,1
image_0000761_crop_0000001.png,2,1
image_0000761_crop_0000002.png,1,1
image_0000761_crop_0000002.png,2,1
image_0000761_crop_0000002.png,3,1
image_0000761_crop_0000007.png,1,1
image_0000761_crop_0000007.png,2,1
image_0000761_crop_0000009.png,1,1
image_0000761_crop_0000009.png,2,1
image_0000761_crop_0000010.png,1,1
image_0000761_crop_0000010.png,2,1
image_0000761_crop_0000012.png,1,1
image_0000761_crop_0000012.png,2,1
image_0000761_crop_0000013.png,1,1
image_0000761_crop_0000013.png,2,1
image_0000761_crop_0000015.png,1,1
image_0000761_crop_0000015.png,2,1
image_0000761_crop_0000016.png,1,1
image_0000761_crop_0000016.png,2,1
image_0000761_crop_0000016.png,3,1
image_0000761_crop_0000017.png,1,1
image_0000761_crop_0000017.png,2,1
image_0000761_crop_0000017.png,3,1
image_0000761_crop_0000017.png,4,1
image_0000761_crop_0000017.png,5,1
image_0000761_crop_0000017.png,6,0
image_0000761_crop_0000018.png,1,1
image_0000761_crop_0000018.png,2,1
image_0000761_crop_0000018.png,3,0
image_0000762_crop_0000002.png,1,1
image_0000762_crop_0000002.png,2,1
image_0000765_crop_0000001.png,1,1
image_0000765_crop_0000001.png,2,1
image_0000765_crop_0000001.png,3,1
image_0000765_crop_0000001.png,4,1
image_0000765_crop_0000001.png,5,1
image_0000765_crop_0000001.png,6,1
image_0000765_crop_0000002.png,1,1
image_0000765_crop_0000002.png,2,1
image_0000765_crop_0000002.png,3,1
image_0000765_crop_0000004.png,1,1
image_0000765_crop_0000004.png,2,1
image_0000765_crop_0000005.png,1,0
image_0000765_crop_0000005.png,2,1
image_0000765_crop_0000006.png,1,1
image_0000765_crop_0000006.png,2,1
image_0000765_crop_0000007.png,1,0
image_0000765_crop_0000007.png,2,1
image_0000765_crop_0000007.png,3,1
image_0000765_crop_0000007.png,4,1
image_0000767_crop_0000001.png,1,1
image_0000767_crop_0000001.png,2,0
image_0000768_crop_0000001.png,1,1
image_0000768_crop_0000001.png,2,1
image_0000768_crop_0000001.png,3,1
image_0000768_crop_0000002.png,1,1
image_0000768_crop_0000002.png,2,1
image_0000768_crop_0000002.png,3,1
image_0000768_crop_0000002.png,4,0
image_0000768_crop_0000004.png,1,1
image_0000768_crop_0000004.png,2,1
image_0000768_crop_0000005.png,1,0
image_0000768_crop_0000005.png,2,0
image_0000768_crop_0000005.png,3,0
image_0000768_crop_0000005.png,4,0
image_0000768_crop_0000005.png,5,0
image_0000768_crop_0000006.png,1,1
image_0000768_crop_0000006.png,2,1
image_0000768_crop_0000006.png,3,1
image_0000768_crop_0000007.png,1,0
image_0000768_crop_0000007.png,2,1
image_0000769_crop_0000003.png,1,1
image_0000769_crop_0000003.png,2,1
image_0000771_crop_0000001.png,1,0
image_0000771_crop_0000001.png,2,0
image_0000771_crop_0000003.png,1,1
image_0000771_crop_0000003.png,2,1
image_0000771_crop_0000005.png,1,1
image_0000771_crop_0000005.png,2,1
image_0000771_crop_0000006.png,1,0
image_0000771_crop_0000006.png,2,0
image_0000772_crop_0000004.png,1,0
image_0000772_crop_0000004.png,2,0
image_0000773_crop_0000001.png,1,0
image_0000773_crop_0000001.png,2,0
image_0000773_crop_0000001.png,3,0
image_0000773_crop_0000001.png,4,0
image_0000773_crop_0000001.png,5,0
image_0000775_crop_0000002.png,1,1
image_0000775_crop_0000002.png,2,1
image_0000775_crop_0000003.png,1,1
image_0000775_crop_0000003.png,2,1
image_0000775_crop_0000003.png,3,1
image_0000781_crop_0000001.png,1,1
image_0000781_crop_0000001.png,2,1
image_0000782_crop_0000001.png,1,1
image_0000782_crop_0000001.png,2,1
image_0000782_crop_0000001.png,3,1
image_0000782_crop_0000001.png,4,1
image_0000782_crop_0000003.png,1,1
image_0000782_crop_0000003.png,2,1
image_0000782_crop_0000003.png,3,1
image_0000782_crop_0000003.png,4,1
image_0000782_crop_0000004.png,1,1
image_0000782_crop_0000004.png,2,1
image_0000782_crop_0000006.png,1,1
image_0000782_crop_0000006.png,2,1
image_0000782_crop_0000006.png,3,1
image_0000783_crop_0000001.png,1,0
image_0000783_crop_0000001.png,2,1
image_0000785_crop_0000001.png,1,1
image_0000785_crop_0000001.png,2,1
image_0000785_crop_0000001.png,3,1
image_0000785_crop_0000001.png,4,1
image_0000785_crop_0000002.png,1,1
image_0000785_crop_0000002.png,2,1
image_0000785_crop_0000002.png,3,1
image_0000785_crop_0000002.png,4,1
image_0000785_crop_0000002.png,5,1
image_0000785_crop_0000004.png,1,1
image_0000785_crop_0000004.png,2,1
image_0000785_crop_0000008.png,1,1
image_0000785_crop_0000008.png,2,1
image_0000785_crop_0000009.png,1,1
image_0000785_crop_0000009.png,2,1
image_0000811_crop_0000003.png,1,0
image_0000811_crop_0000003.png,2,0
image_0000832_crop_0000001.png,1,0
image_0000832_crop_0000001.png,2,0
image_0000920_crop_0000001.png,1,1
image_0000920_crop_0000001.png,2,1
image_0000920_crop_0000002.png,1,1
image_0000920_crop_0000002.png,2,1
image_0000920_crop_0000002.png,3,1
image_0000920_crop_0000004.png,1,1
image_0000920_crop_0000004.png,2,1
image_0000927_crop_0000001.png,1,1
image_0000927_crop_0000001.png,2,1
image_0000957_crop_0000001.png,1,1
image_0000957_crop_0000001.png,2,1
image_0000957_crop_0000002.png,1,1
image_0000957_crop_0000002.png,2,1
image_0000957_crop_0000003.png,1,1
image_0000957_crop_0000003.png,2,1
image_0000957_crop_0000004.png,1,1
image_0000957_crop_0000004.png,2,1
image_0000957_crop_0000005.png,1,1
image_0000957_crop_0000005.png,2,1
image_0000957_crop_0000006.png,1,1
image_0000957_crop_0000006.png,2,1
image_0000957_crop_0000007.png,1,1
image_0000957_crop_0000007.png,2,1
image_0000957_crop_0000007.png,3,1
image_0000957_crop_0000008.png,1,1
image_0000957_crop_0000008.png,2,1
image_0000957_crop_0000009.png,1,1
image_0000957_crop_0000009.png,2,1
image_0000957_crop_0000010.png,1,1
image_0000957_crop_0000010.png,2,1
image_0000957_crop_0000011.png,1,1
image_0000957_crop_0000011.png,2,1
image_0000967_crop_0000001.png,1,1
image_0000967_crop_0000001.png,2,1
image_0000967_crop_0000003.png,1,0
image_0000967_crop_0000003.png,2,0
image_0000975_crop_0000001.png,1,1
image_0000975_crop_0000001.png,2,1
image_0000975_crop_0000001.png,3,1
image_0000975_crop_0000001.png,4,0
image_0000975_crop_0000002.png,1,1
image_0000975_crop_0000002.png,2,1
image_0000975_crop_0000002.png,3,1
image_0000975_crop_0000003.png,1,1
image_0000975_crop_0000003.png,2,1
image_0000975_crop_0000004.png,1,1
image_0000975_crop_0000004.png,2,1
image_0000975_crop_0000005.png,1,1
image_0000975_crop_0000005.png,2,1
image_0000975_crop_0000006.png,1,1
image_0000975_crop_0000006.png,2,1
image_0000983_crop_0000002.png,1,1
image_0000983_crop_0000002.png,2,1
image_0000983_crop_0000003.png,1,1
image_0000983_crop_0000003.png,2,1
image_0000983_crop_0000004.png,1,1
image_0000983_crop_0000004.png,2,1
image_0000983_crop_0000005.png,1,1
image_0000983_crop_0000005.png,2,1
image_0000984_crop_0000001.png,1,1
image_0000984_crop_0000001.png,2,1
image_0000984_crop_0000001.png,3,0
image_0000984_crop_0000002.png,1,1
image_0000984_crop_0000002.png,2,1
image_0000987_crop_0000002.png,1,1
image_0000987_crop_0000002.png,2,1
image_0000987_crop_0000004.png,1,1
image_0000987_crop_0000004.png,2,1
image_0000987_crop_0000006.png,1,1
image_0000987_crop_0000006.png,2,1
image_0000987_crop_0000007.png,1,1
image_0000987_crop_0000007.png,2,1
image_0000987_crop_0000008.png,1,1
image_0000987_crop_0000008.png,2,1
image_0000987_crop_0000009.png,1,0
image_0000987_crop_0000009.png,2,1
image_0000987_crop_0000010.png,1,1
image_0000987_crop_0000010.png,2,1
image_0000987_crop_0000011.png,1,1
image_0000987_crop_0000011.png,2,1
image_0000987_crop_0000013.png,1,0
image_0000987_crop_0000013.png,2,1
image_0000987_crop_0000014.png,1,0
image_0000987_crop_0000014.png,2,1
image_0000987_crop_0000015.png,1,0
image_0000987_crop_0000015.png,2,0
image_0000987_crop_0000016.png,1,1
image_0000987_crop_0000016.png,2,1
image_0000987_crop_0000017.png,1,1
image_0000987_crop_0000017.png,2,0
image_0000987_crop_0000018.png,1,1
image_0000987_crop_0000018.png,2,1
image_0000987_crop_0000020.png,1,1
image_0000987_crop_0000020.png,2,1
image_0000987_crop_0000021.png,1,1
image_0000987_crop_0000021.png,2,1
image_0000987_crop_0000022.png,1,1
image_0000987_crop_0000022.png,2,1
image_0000987_crop_0000022.png,3,1
image_0000987_crop_0000023.png,1,1
image_0000987_crop_0000023.png,2,1
image_0000987_crop_0000025.png,1,1
image_0000987_crop_0000025.png,2,1
image_0000987_crop_0000026.png,1,1
image_0000987_crop_0000026.png,2,1
image_0000987_crop_0000029.png,1,0
image_0000987_crop_0000029.png,2,1
image_0000987_crop_0000030.png,1,0
image_0000987_crop_0000030.png,2,1
image_0000987_crop_0000032.png,1,1
image_0000987_crop_0000032.png,2,1
image_0000987_crop_0000032.png,3,1
image_0000987_crop_0000034.png,1,1
image_0000987_crop_0000034.png,2,1
image_0000987_crop_0000035.png,1,0
image_0000987_crop_0000035.png,2,1
image_0000987_crop_0000036.png,1,1
image_0000987_crop_0000036.png,2,1
image_0000987_crop_0000038.png,1,1
image_0000987_crop_0000038.png,2,0
image_0000987_crop_0000040.png,1,1
image_0000987_crop_0000040.png,2,1
image_0000987_crop_0000041.png,1,0
image_0000987_crop_0000041.png,2,1
image_0000987_crop_0000041.png,3,0
image_0000987_crop_0000044.png,1,1
image_0000987_crop_0000044.png,2,1
image_0000987_crop_0000046.png,1,1
image_0000987_crop_0000046.png,2,0
image_0000987_crop_0000048.png,1,1
image_0000987_crop_0000048.png,2,1
image_0000990_crop_0000001.png,1,1
image_0000990_crop_0000001.png,2,1
image_0000990_crop_0000001.png,3,0
image_0000990_crop_0000002.png,1,1
image_0000990_crop_0000002.png,2,1
image_0000990_crop_0000002.png,3,1
image_0000990_crop_0000003.png,1,0
image_0000990_crop_0000003.png,2,0
image_0000990_crop_0000004.png,1,1
image_0000990_crop_0000004.png,2,1
image_0000995_crop_0000001.png,1,0
image_0000995_crop_0000001.png,2,1
image_0000995_crop_0000001.png,3,0
image_0000995_crop_0000002.png,1,0
image_0000995_crop_0000002.png,2,1
image_0000996_crop_0000001.png,1,1
image_0000996_crop_0000001.png,2,1
image_0000996_crop_0000002.png,1,1
image_0000996_crop_0000002.png,2,1
image_0000996_crop_0000002.png,3,1
image_0000996_crop_0000003.png,1,1
image_0000996_crop_0000003.png,2,1
image_0000999_crop_0000002.png,1,1
image_0000999_crop_0000002.png,2,1
image_0000999_crop_0000003.png,1,1
image_0000999_crop_0000003.png,2,1
image_0000999_crop_0000004.png,1,1
image_0000999_crop_0000004.png,2,1
image_0000999_crop_0000006.png,1,1
image_0000999_crop_0000006.png,2,1
image_0000999_crop_0000010.png,1,0
image_0000999_crop_0000010.png,2,1
image_0000999_crop_0000010.png,3,1
image_0000999_crop_0000011.png,1,0
image_0000999_crop_0000011.png,2,1
image_0000999_crop_0000013.png,1,1
image_0000999_crop_0000013.png,2,1
image_0000999_crop_0000014.png,1,1
image_0000999_crop_0000014.png,2,1
image_0000999_crop_0000016.png,1,1
image_0000999_crop_0000016.png,2,1
image_0000999_crop_0000017.png,1,0
image_0000999_crop_0000017.png,2,1
image_0000999_crop_0000018.png,1,1
image_0000999_crop_0000018.png,2,1
image_0000999_crop_0000019.png,1,1
image_0000999_crop_0000019.png,2,1
image_0000999_crop_0000019.png,3,0
image_0000999_crop_0000020.png,1,1
image_0000999_crop_0000020.png,2,1
image_0000999_crop_0000021.png,1,1
image_0000999_crop_0000021.png,2,1
image_0001000_crop_0000002.png,1,1
image_0001000_crop_0000002.png,2,1
image_0001000_crop_0000002.png,3,1
image_0001000_crop_0000003.png,1,1
image_0001000_crop_0000003.png,2,1
image_0001007_crop_0000003.png,1,1
image_0001007_crop_0000003.png,2,1
image_0001010_crop_0000001.png,1,1
image_0001010_crop_0000001.png,2,1
image_0001010_crop_0000002.png,1,1
image_0001010_crop_0000002.png,2,1
image_0001010_crop_0000003.png,1,1
image_0001010_crop_0000003.png,2,1
image_0001010_crop_0000004.png,1,1
image_0001010_crop_0000004.png,2,1
image_0001010_crop_0000006.png,1,1
image_0001010_crop_0000006.png,2,1
image_0001010_crop_0000007.png,1,1
image_0001010_crop_0000007.png,2,1
image_0001010_crop_0000008.png,1,1
image_0001010_crop_0000008.png,2,1
image_0001010_crop_0000009.png,1,1
image_0001010_crop_0000009.png,2,1
image_0001010_crop_0000009.png,3,1
image_0001010_crop_0000010.png,1,1
image_0001010_crop_0000010.png,2,0
image_0001010_crop_0000011.png,1,1
image_0001010_crop_0000011.png,2,1
image_0001010_crop_0000011.png,3,1
image_0001010_crop_0000012.png,1,1
image_0001010_crop_0000012.png,2,1
image_0001010_crop_0000013.png,1,1
image_0001010_crop_0000013.png,2,1
image_0001010_crop_0000017.png,1,1
image_0001010_crop_0000017.png,2,1
image_0001020_crop_0000001.png,1,1
image_0001020_crop_0000001.png,2,1
image_0001020_crop_0000003.png,1,1
image_0001020_crop_0000003.png,2,1
image_0001020_crop_0000004.png,1,1
image_0001020_crop_0000004.png,2,1
image_0001020_crop_0000006.png,1,1
image_0001020_crop_0000006.png,2,1
image_0001020_crop_0000006.png,3,1
image_0001020_crop_0000007.png,1,1
image_0001020_crop_0000007.png,2,1
image_0001020_crop_0000008.png,1,1
image_0001020_crop_0000008.png,2,1
image_0001020_crop_0000009.png,1,1
image_0001020_crop_0000009.png,2,1
image_0001020_crop_0000010.png,1,1
image_0001020_crop_0000010.png,2,1
image_0001020_crop_0000011.png,1,1
image_0001020_crop_0000011.png,2,1
image_0001020_crop_0000012.png,1,1
image_0001020_crop_0000012.png,2,1
image_0001020_crop_0000012.png,3,1
image_0001020_crop_0000013.png,1,0
image_0001020_crop_0000013.png,2,0
image_0001020_crop_0000014.png,1,1
image_0001020_crop_0000014.png,2,1
